arrival_date,departure_date,location,transportation_modes,genre,hotel
04-21-2009,26-Apr-2009,"Dhaka - Bangladesh","horse | tram | ferry | taxi",F,"Cremin Inc"
12-19-1976,26-Dec-1976,"Chennai | India","horse | train | airplane | ferry | bus | caravan",M,"Altenwerth and Sons"
03-04-2003,13-Mar-2003,"Addis Ababa - Ethiopia","car | airplane | taxi | motorcycle | tram",fem,"Altenwerth and Sons"
12-31-2000,04-Jan-2001,"London | United Kingdom","horse - airplane - taxi - car",Female,"Goldner LLC"
09-30-2011,07-Oct-2011,"Mexico City - Mexico","ferry - airplane - subway - tram - caravan",F,"Funk, Morar and Rodriguez"
04-17-1985,23-Apr-1985,"Ankara | Turkey","car | subway | bicycle | boat | bus",Male,Champlin-Kemmer
01-19-2018,24-Jan-2018,"Hanoi ; Vietnam","motorcycle | bicycle | caravan | walk | tram | ferry | car | train",F,Schmeler-Renner
01-26-1999,05-Feb-1999,"Ankara - Turkey","motorcycle | bus | horse | tram",fem,"Murray LLC"
11-06-2020,13-Nov-2020,"Mexico City ; Mexico","caravan | airplane | taxi | tram",Fem,"Kassulke, Rath and Upton"
08-26-1983,03-Sep-1983,"Hanoi - Vietnam","airplane | horse | ferry | motorcycle | walk",F,"Dare, Hoppe and Moore"
10-12-1997,16-Oct-1997,"Yangon | Myanmar","walk | ferry | boat | tram | taxi | car | bicycle | bus",M,"Botsford Inc"
01-30-1978,07-Feb-1978,"Casablanca - Morocco","boat - bus - car - taxi - tram - subway - bicycle",M,"Kulas LLC"
03-12-2021,22-Mar-2021,"Pune - India","bicycle | train | subway | taxi | car | caravan | airplane",Fem,"Hayes, Bins and Considine"
06-12-1975,19-Jun-1975,"Beijing - China","tram | subway | car | walk | caravan | horse | taxi | bus",Male,Langosh-Franecki
09-04-2013,08-Sep-2013,"Dhaka | Bangladesh","taxi ; airplane ; ferry ; motorcycle ; boat ; caravan",F,Blick-Bartell
05-06-1982,15-May-1982,"Johannesburg ; South Africa","tram ; train ; taxi ; bicycle ; subway ; walk ; car ; horse",Masc,Feest-Bode
03-28-1990,01-Apr-1990,"London ; United Kingdom","train ; bus ; ferry ; bicycle ; caravan ; horse",Fem,"Murray LLC"
05-30-2015,04-Jun-2015,"Delhi - India","caravan - walk - boat - bicycle",Masc,"Schaden LLC"
08-14-1987,19-Aug-1987,"Rio de Janeiro ; Brazil","bus - ferry - boat - subway - bicycle - walk - taxi - car",M,Blick-Bartell
06-17-2020,23-Jun-2020,"Beijing | China","taxi ; airplane ; subway ; tram ; train ; car ; bicycle ; bus",Male,"Schinner, Sauer and Powlowski"
05-06-1984,16-May-1984,"Addis Ababa ; Ethiopia","caravan | tram | boat | ferry | train | walk",F,Cruickshank-Franecki
03-17-1985,22-Mar-1985,"Chennai ; India","walk | bus | horse | airplane | car | caravan | boat",masc,Kerluke-Armstrong
06-15-1993,20-Jun-1993,"Bangkok - Thailand","car - subway - airplane - horse - train",Male,Blick-Bartell
09-06-2013,10-Sep-2013,"Mexico City | Mexico","train - airplane - bus - caravan - bicycle - horse - car",fem,"Fritsch, Hegmann and Mueller"
06-02-1988,08-Jun-1988,"Casablanca - Morocco","subway - caravan - motorcycle - car - tram - ferry - walk - bus",Female,Quigley-Braun
02-04-1975,11-Feb-1975,"Dhaka | Bangladesh","walk - bus - subway - ferry - train - taxi - horse - caravan",Female,Feest-Bode
05-22-1983,27-May-1983,"Delhi | India","motorcycle - bus - horse - ferry - walk",masc,White-Stroman
11-06-2009,11-Nov-2009,"Delhi ; India","boat | horse | airplane | motorcycle | bicycle",Male,"Goldner LLC"
04-06-1978,10-Apr-1978,"Lagos ; Nigeria","caravan ; airplane ; ferry ; train ; horse ; boat ; walk",Masc,"Lubowitz, Prohaska and Reilly"
05-21-1975,29-May-1975,"Ankara - Turkey","ferry | motorcycle | caravan | subway | train | taxi | bicycle | airplane",Fem,"Heaney - Robel and Witting"
02-07-1999,16-Feb-1999,"Pune ; India","horse - car - caravan - motorcycle - train - bicycle - boat",fem,Blick-Bartell
03-04-1989,14-Mar-1989,"London - United Kingdom","walk | train | car | airplane | caravan | bicycle | horse | boat",F,"Sporer Group"
10-07-2015,17-Oct-2015,"Ankara - Turkey","airplane ; bus ; caravan ; horse ; train ; boat ; taxi",Female,"Funk, Morar and Rodriguez"
12-19-2010,24-Dec-2010,"Abidjan | Ivory Coast","boat - walk - caravan - taxi - bicycle - subway - tram",M,"Koelpin, Hoppe and Corwin"
04-27-1972,03-May-1972,"Hanoi | Vietnam","caravan - motorcycle - tram - boat - horse - ferry",fem,Kerluke-Armstrong
03-03-2010,11-Mar-2010,"London ; United Kingdom","caravan | train | taxi | walk | horse | boat | tram | ferry",Male,"Leannon, Cassin and Trantow"
07-24-2006,03-Aug-2006,"Lahore - Pakistan","horse ; motorcycle ; bus ; bicycle ; boat ; taxi",Male,"Botsford Inc"
12-17-2002,22-Dec-2002,"Pune - India","tram | ferry | caravan | horse",fem,"Fritsch, Hegmann and Mueller"
09-20-1999,29-Sep-1999,"Bangkok - Thailand","motorcycle ; boat ; ferry ; bicycle ; bus",masc,Feest-Bode
04-04-2015,14-Apr-2015,"London ; United Kingdom","subway ; taxi ; bus ; horse ; train",Fem,"Sporer Group"
08-29-1988,06-Sep-1988,"Yangon ; Myanmar","boat - bus - horse - bicycle - taxi",F,"Heaney Inc"
04-11-2001,19-Apr-2001,"Yangon | Myanmar","ferry - bus - car - taxi - tram - subway",Masc,Rogahn-Crist
11-25-1993,05-Dec-1993,"London - United Kingdom","tram | bus | car | taxi",Male,"Kassulke, Rath and Upton"
03-15-1970,24-Mar-1970,"Alexandria | Egypt","horse | boat | train | ferry",M,"Schaden LLC"
05-19-2009,25-May-2009,"London - United Kingdom","motorcycle - bicycle - walk - boat - taxi - airplane - tram - caravan",Masc,"Kulas LLC"
07-02-1995,07-Jul-1995,"Ankara ; Turkey","horse | airplane | walk | tram",masc,"Schinner, Sauer and Powlowski"
07-31-2017,10-Aug-2017,"Johannesburg - South Africa","taxi | tram | horse | car | bus | walk | boat | bicycle",masc,"Altenwerth and Sons"
11-30-1986,08-Dec-1986,"Bangkok ; Thailand","train - ferry - subway - horse",fem,"Feil LLC"
05-16-1979,26-May-1979,"Delhi | India","train ; subway ; boat ; tram ; bus ; horse ; motorcycle",masc,"Botsford Inc"
11-20-2004,27-Nov-2004,"Johannesburg - South Africa","subway ; taxi ; airplane ; tram",Masc,Wolff-Cartwright
06-20-1970,28-Jun-1970,"Dhaka ; Bangladesh","taxi ; subway ; horse ; motorcycle ; airplane ; bicycle",Masc,"Heaney Inc"
02-27-1981,04-Mar-1981,"Alexandria - Egypt","tram | bicycle | caravan | subway | ferry",Fem,"Feil LLC"
08-28-1993,03-Sep-1993,"Bangkok ; Thailand","taxi ; bicycle ; train ; car ; tram ; bus",Male,White-Stroman
08-08-1979,15-Aug-1979,"Beijing - China","train - motorcycle - subway - bus - airplane - caravan - taxi",Fem,"Heaney - Robel and Witting"
02-24-2010,02-Mar-2010,"London - United Kingdom","motorcycle ; bus ; horse ; walk ; airplane ; caravan ; train ; car",Fem,"Heaney Inc"
06-21-1983,01-Jul-1983,"Lahore | Pakistan","train ; caravan ; motorcycle ; tram ; walk ; boat ; ferry ; airplane",masc,"Botsford Inc"
10-23-2006,27-Oct-2006,"Mumbai | India","bus | boat | bicycle | train",M,"Altenwerth and Sons"
11-22-2014,01-Dec-2014,"Rio de Janeiro | Brazil","caravan ; boat ; motorcycle ; walk",Masc,"Botsford Inc"
08-23-2009,27-Aug-2009,"Johannesburg - South Africa","airplane - horse - walk - motorcycle - ferry - taxi - train",Fem,"Heaney - Robel and Witting"
11-14-1993,24-Nov-1993,"Hanoi ; Vietnam","subway | walk | car | tram | ferry",F,"Leannon, Cassin and Trantow"
01-10-2010,19-Jan-2010,"Abidjan ; Ivory Coast","ferry | airplane | walk | subway | taxi",Male,"Koelpin, Hoppe and Corwin"
02-01-1975,10-Feb-1975,"Yangon ; Myanmar","bicycle ; tram ; subway ; train",Masc,"Koelpin, Hoppe and Corwin"
12-06-1999,11-Dec-1999,"Johannesburg | South Africa","subway - train - car - boat - taxi - walk - caravan - horse",F,"Kulas LLC"
06-07-1997,12-Jun-1997,"Rio de Janeiro | Brazil","taxi - horse - bus - bicycle - tram - subway - airplane",Masc,"Koelpin, Hoppe and Corwin"
07-21-1972,29-Jul-1972,"Durban | South Africa","horse - motorcycle - airplane - train",Male,"Hayes, Bins and Considine"
07-07-2018,14-Jul-2018,"Casablanca | Morocco","ferry - horse - motorcycle - bus - boat - train",F,"Kassulke, Rath and Upton"
01-08-1971,15-Jan-1971,"Durban - South Africa","ferry | caravan | horse | train",F,"Lubowitz, Prohaska and Reilly"
07-08-1988,18-Jul-1988,"Rio de Janeiro | Brazil","caravan ; boat ; motorcycle ; ferry",Fem,"Hodkiewicz, Luettgen and Stoltenberg"
03-21-2014,01-Apr-2014,"Pune ; India","train | boat | airplane | walk",Masc,Grant-Hand
01-15-2012,23-Jan-2012,"Lagos | Nigeria","walk - motorcycle - car - ferry",Fem,"Lubowitz, Prohaska and Reilly"
10-22-2020,30-Oct-2020,"Pune | India","bus | car | motorcycle | airplane",Masc,Cruickshank-Franecki
08-22-2011,31-Aug-2011,"Chennai | India","taxi | walk | train | ferry | boat | tram | car",Fem,Rogahn-Crist
06-26-2017,06-Jul-2017,"Ankara - Turkey","taxi ; car ; bicycle ; motorcycle ; boat ; horse",Female,Schmeler-Renner
10-02-2007,08-Oct-2007,"Casablanca ; Morocco","horse ; bus ; boat ; taxi ; tram ; bicycle",Male,"Kulas LLC"
03-22-1992,01-Apr-1992,"Yangon | Myanmar","ferry ; tram ; caravan ; train ; walk",Male,"Hintz Group"
11-18-2018,25-Nov-2018,"Casablanca - Morocco","car - train - ferry - airplane",Fem,Blick-Bartell
05-07-2013,13-May-2013,"Dhaka - Bangladesh","caravan - motorcycle - tram - walk - boat - airplane",Fem,"Funk, Morar and Rodriguez"
07-08-2020,15-Jul-2020,"Johannesburg - South Africa","caravan | subway | boat | taxi | bicycle | ferry | tram",Male,"Murray LLC"
02-21-2010,01-Mar-2010,"Addis Ababa - Ethiopia","walk ; car ; bicycle ; train ; motorcycle",Male,Champlin-Kemmer
08-21-2007,30-Aug-2007,"Addis Ababa | Ethiopia","car | taxi | motorcycle | caravan | train | subway | tram | bicycle",F,"Sporer Group"
05-14-1986,19-May-1986,"Pune ; India","bicycle ; taxi ; horse ; train ; boat ; ferry",Female,"Cremin Inc"
03-13-1981,21-Mar-1981,"Casablanca | Morocco","car | airplane | caravan | ferry",Masc,"Botsford Inc"
05-22-2001,01-Jun-2001,"Delhi | India","boat - car - train - subway - airplane - horse - motorcycle",Masc,"Sporer Group"
10-25-1992,29-Oct-1992,"Abidjan | Ivory Coast","boat | subway | train | car | tram | horse",M,Blick-Bartell
03-12-2021,17-Mar-2021,"Rio de Janeiro - Brazil","airplane ; horse ; tram ; ferry ; walk ; car ; caravan ; train",F,"Lubowitz, Prohaska and Reilly"
04-14-1990,19-Apr-1990,"Durban ; South Africa","car | subway | ferry | bicycle | boat | bus",Female,"Bahringer LLC"
03-05-1997,09-Mar-1997,"Bangkok ; Thailand","tram - horse - airplane - subway - train",Masc,"Lubowitz, Prohaska and Reilly"
06-30-1979,09-Jul-1979,"Mumbai ; India","tram - car - airplane - bus - boat - train - bicycle - subway",F,Feest-Bode
02-20-1978,26-Feb-1978,"Beijing - China","taxi ; bicycle ; ferry ; subway",masc,Champlin-Kemmer
04-24-1996,29-Apr-1996,"Chennai ; India","boat ; caravan ; tram ; horse ; motorcycle ; taxi ; subway ; train",M,Feest-Bode
10-25-1984,30-Oct-1984,"Johannesburg | South Africa","tram | boat | taxi | airplane | horse | motorcycle",Female,"Cole Group"
04-07-1976,11-Apr-1976,"Abidjan | Ivory Coast","train - ferry - tram - bicycle - subway - walk - motorcycle",Fem,"Schinner, Sauer and Powlowski"
08-27-2016,01-Sep-2016,"Yangon ; Myanmar","airplane - motorcycle - bus - tram - car - train - horse",masc,Quigley-Braun
10-31-2017,10-Nov-2017,"Abidjan | Ivory Coast","bus ; walk ; car ; ferry ; subway ; horse",fem,"Funk, Morar and Rodriguez"
07-21-1973,25-Jul-1973,"London - United Kingdom","subway - train - airplane - car - taxi",masc,"Hayes, Bins and Considine"
02-20-1972,26-Feb-1972,"London - United Kingdom","airplane - car - bus - caravan - boat",masc,"Heaney - Robel and Witting"
01-27-1999,05-Feb-1999,"Ankara | Turkey","tram ; caravan ; bicycle ; taxi ; car ; train ; walk",masc,"Altenwerth and Sons"
07-13-2015,17-Jul-2015,"Delhi - India","car | boat | subway | ferry | taxi | airplane | tram | horse",Masc,"Koelpin, Hoppe and Corwin"
12-20-2020,28-Dec-2020,"Ankara - Turkey","tram ; train ; boat ; caravan ; taxi",Female,"Cremin Inc"
08-16-2016,25-Aug-2016,"Dhaka | Bangladesh","airplane ; bus ; bicycle ; tram ; boat ; taxi ; train ; walk",Fem,"Fritsch, Hegmann and Mueller"
06-16-1975,25-Jun-1975,"Chennai ; India","tram ; subway ; airplane ; caravan ; bicycle ; boat ; taxi",masc,Cruickshank-Franecki
05-29-1993,02-Jun-1993,"Dhaka ; Bangladesh","bus | tram | bicycle | walk | motorcycle | subway | airplane",fem,"Schinner, Sauer and Powlowski"
05-18-1974,28-May-1974,"Abidjan ; Ivory Coast","horse | train | bus | tram | motorcycle | subway | car | airplane",masc,"Botsford Inc"
10-07-1993,12-Oct-1993,"Yangon ; Myanmar","walk | ferry | bus | motorcycle | caravan | bicycle | car | train",Masc,"Kulas LLC"
09-13-1997,18-Sep-1997,"Rio de Janeiro | Brazil","boat ; bicycle ; caravan ; bus ; subway ; motorcycle ; walk ; airplane",Female,"Dare, Hoppe and Moore"
02-06-1976,11-Feb-1976,"Addis Ababa - Ethiopia","subway ; bicycle ; train ; bus ; horse",M,"Rempel and Sons"
10-10-2008,17-Oct-2008,"Hanoi - Vietnam","bus ; taxi ; walk ; horse ; car ; caravan ; airplane ; train",F,Rogahn-Crist
01-30-2014,04-Feb-2014,"Yangon ; Myanmar","boat ; horse ; bus ; car ; train ; tram",F,"Hayes, Bins and Considine"
08-11-2009,19-Aug-2009,"Casablanca ; Morocco","boat | tram | caravan | horse | bicycle | airplane | bus",F,"Kassulke, Rath and Upton"
03-03-2018,12-Mar-2018,"Mexico City ; Mexico","ferry ; car ; train ; boat ; motorcycle ; horse",F,"Goldner LLC"
07-18-2019,22-Jul-2019,"Pune ; India","train - bus - caravan - tram - airplane - ferry - car - motorcycle",M,"Hayes, Bins and Considine"
10-24-1983,30-Oct-1983,"Casablanca ; Morocco","bus - bicycle - taxi - horse - train - caravan",M,"Ledner LLC"
06-18-1981,23-Jun-1981,"Pune ; India","caravan | ferry | horse | car | tram | bicycle | train | taxi",Male,"Botsford Inc"
11-18-2008,26-Nov-2008,"Johannesburg - South Africa","motorcycle ; bicycle ; ferry ; walk ; boat ; subway ; horse ; train",Fem,Kerluke-Armstrong
03-14-2005,23-Mar-2005,"Johannesburg ; South Africa","airplane ; subway ; train ; tram ; motorcycle",Fem,Blick-Bartell
12-03-2004,10-Dec-2004,"London ; United Kingdom","caravan - boat - subway - airplane - bicycle - bus - motorcycle",fem,"Ledner LLC"
12-06-2010,16-Dec-2010,"Pune - India","boat ; walk ; caravan ; horse ; airplane ; motorcycle ; subway",fem,"Ledner LLC"
11-30-1981,09-Dec-1981,"Hanoi | Vietnam","boat | tram | train | ferry | subway | airplane | caravan",M,"Kulas LLC"
03-04-1977,10-Mar-1977,"Johannesburg - South Africa","train - horse - car - airplane - caravan - bicycle - walk - tram",M,"Dare, Hoppe and Moore"
12-26-1975,01-Jan-1976,"Addis Ababa - Ethiopia","train ; tram ; caravan ; horse",fem,"Schaden LLC"
05-22-1990,28-May-1990,"Delhi - India","taxi | boat | tram | train | walk | car | ferry | airplane",fem,"Murray LLC"
02-21-2001,27-Feb-2001,"Hanoi - Vietnam","airplane - caravan - walk - ferry",masc,Feest-Bode
02-15-2014,25-Feb-2014,"Abidjan - Ivory Coast","subway ; car ; bicycle ; ferry ; tram ; walk ; bus",M,Feest-Bode
04-12-2007,19-Apr-2007,"Durban - South Africa","bus ; bicycle ; car ; tram ; boat ; ferry ; airplane ; caravan",Fem,Feest-Bode
05-04-2001,09-May-2001,"Beijing - China","caravan - motorcycle - boat - taxi - walk - tram - horse",fem,"Hodkiewicz, Luettgen and Stoltenberg"
11-16-2012,26-Nov-2012,"Mumbai ; India","tram - caravan - airplane - car - ferry - motorcycle",fem,Quigley-Braun
06-12-1973,20-Jun-1973,"Casablanca - Morocco","bicycle ; caravan ; bus ; boat ; ferry ; train",Male,"Dare, Hoppe and Moore"
03-28-1972,07-Apr-1972,"Lagos ; Nigeria","boat | train | airplane | taxi | bus | subway | ferry | motorcycle",masc,Cruickshank-Franecki
04-28-1971,05-May-1971,"Beijing | China","horse | boat | train | caravan | airplane | walk | taxi | subway",Female,Feest-Bode
11-09-2000,15-Nov-2000,"Bangkok | Thailand","bicycle | car | ferry | horse",F,"Kassulke, Rath and Upton"
03-08-1979,13-Mar-1979,"Beijing | China","airplane - caravan - car - taxi - subway",fem,Langosh-Franecki
03-19-1974,27-Mar-1974,"Rio de Janeiro ; Brazil","caravan ; tram ; horse ; ferry ; subway ; boat ; walk ; airplane",F,Feest-Bode
12-16-1974,25-Dec-1974,"Rio de Janeiro ; Brazil","taxi - boat - subway - car - tram - ferry",M,"Lubowitz, Prohaska and Reilly"
05-09-1997,14-May-1997,"Durban ; South Africa","train ; ferry ; bus ; airplane ; tram",Male,"Murray LLC"
06-06-1973,13-Jun-1973,"Bangkok ; Thailand","ferry ; subway ; horse ; taxi ; boat ; car",Male,"Kulas LLC"
07-07-2017,13-Jul-2017,"Ankara | Turkey","horse | taxi | caravan | airplane | car | walk | train | ferry",Masc,"Koelpin, Hoppe and Corwin"
07-06-2019,11-Jul-2019,"Beijing | China","airplane ; caravan ; bus ; train ; horse",Masc,Quigley-Braun
01-02-1984,08-Jan-1984,"Lahore - Pakistan","bicycle - airplane - subway - car - caravan - taxi - tram - ferry",masc,"Medhurst, Streich and Schamberger"
03-20-2017,28-Mar-2017,"Dhaka ; Bangladesh","tram ; caravan ; taxi ; bicycle ; ferry",Male,"Hodkiewicz, Luettgen and Stoltenberg"
08-18-2014,26-Aug-2014,"Alexandria ; Egypt","horse | tram | subway | bus | car | caravan | taxi | bicycle",fem,"Heaney Inc"
11-26-1980,05-Dec-1980,"Johannesburg - South Africa","bicycle - car - subway - bus - boat - taxi - airplane - caravan",Male,"Funk, Morar and Rodriguez"
12-07-1980,15-Dec-1980,"Addis Ababa | Ethiopia","ferry ; bus ; car ; tram ; bicycle ; caravan ; boat",Masc,"Hodkiewicz, Luettgen and Stoltenberg"
04-19-1980,27-Apr-1980,"Lahore ; Pakistan","tram | bus | walk | horse | motorcycle | train | caravan | taxi",Masc,Rogahn-Crist
11-14-2011,21-Nov-2011,"Abidjan - Ivory Coast","train - airplane - caravan - car - boat - motorcycle - bus",fem,"Botsford Inc"
02-08-1987,15-Feb-1987,"Johannesburg | South Africa","horse ; caravan ; airplane ; motorcycle ; train ; bicycle ; bus",Masc,Grant-Hand
01-21-1971,27-Jan-1971,"Beijing ; China","bicycle | tram | motorcycle | bus | airplane | horse | subway",F,"Ledner LLC"
12-06-1992,14-Dec-1992,"Durban ; South Africa","taxi ; car ; bus ; subway ; boat ; motorcycle",Male,"Koelpin, Hoppe and Corwin"
