arrival_date,departure_date,location,transportation_modes,genre,hotel
08-21-1984,31-Aug-1984,"Mumbai | India","taxi - bicycle - tram - boat - ferry - car",Fem,Grant-Hand
01-29-1973,04-Feb-1973,"Chennai - India","taxi | tram | caravan | subway | horse | ferry | boat",Female,Kerluke-Armstrong
04-16-1978,26-Apr-1978,"Hanoi | Vietnam","bicycle ; airplane ; caravan ; ferry",masc,"Dare, Hoppe and Moore"
05-02-1998,06-May-1998,"Durban - South Africa","horse ; train ; motorcycle ; airplane",Male,Blick-Bartell
01-28-2014,05-Feb-2014,"Durban - South Africa","horse ; walk ; caravan ; subway",Female,Quigley-Braun
03-10-2012,17-Mar-2012,"Pune - India","subway | horse | motorcycle | train | tram | car | walk",Male,Schmeler-Renner
02-14-2010,18-Feb-2010,"Addis Ababa - Ethiopia","airplane ; horse ; train ; boat ; motorcycle",Masc,Cruickshank-Franecki
08-22-1981,01-Sep-1981,"Rio de Janeiro ; Brazil","bus ; subway ; train ; car ; taxi ; bicycle",F,"Kulas LLC"
07-20-2006,30-Jul-2006,"Delhi ; India","tram | ferry | car | airplane",fem,"Kulas LLC"
11-22-2016,28-Nov-2016,"Lagos ; Nigeria","bus - tram - train - boat - motorcycle - bicycle - walk",fem,"Murray LLC"
11-30-2011,08-Dec-2011,"Beijing ; China","ferry - train - horse - taxi - motorcycle - caravan - subway - tram",Masc,"Cole Group"
05-11-2001,15-May-2001,"Rio de Janeiro | Brazil","horse - subway - caravan - bicycle - train - airplane - car",fem,"Goldner LLC"
06-01-1986,06-Jun-1986,"Alexandria | Egypt","car | subway | motorcycle | walk | ferry | bus | caravan",Female,Feest-Bode
12-05-1991,15-Dec-1991,"Lagos - Nigeria","taxi - tram - caravan - boat - airplane - ferry",F,"Cole Group"
04-24-1990,02-May-1990,"Alexandria | Egypt","car ; caravan ; airplane ; motorcycle",Male,"Leannon, Cassin and Trantow"
04-19-2005,29-Apr-2005,"Casablanca - Morocco","bus ; bicycle ; subway ; walk ; airplane",F,Schmeler-Renner
06-08-1997,16-Jun-1997,"Pune | India","taxi - train - boat - ferry - walk - subway",Fem,"Ledner LLC"
01-05-1988,13-Jan-1988,"Abidjan | Ivory Coast","car ; tram ; ferry ; walk ; airplane ; bicycle ; train",F,"Medhurst, Streich and Schamberger"
05-01-2010,06-May-2010,"Addis Ababa ; Ethiopia","car | bus | taxi | caravan | airplane",Female,Champlin-Kemmer
03-05-1995,15-Mar-1995,"Mumbai - India","taxi | train | ferry | motorcycle | boat | airplane | subway",fem,"Hodkiewicz, Luettgen and Stoltenberg"
09-25-1998,03-Oct-1998,"Hanoi ; Vietnam","tram - ferry - bus - boat - motorcycle - bicycle - horse - taxi",Masc,Wolff-Cartwright
08-31-2000,07-Sep-2000,"Addis Ababa - Ethiopia","horse | taxi | car | airplane",F,"Lubowitz, Prohaska and Reilly"
09-30-1973,08-Oct-1973,"Abidjan ; Ivory Coast","caravan | taxi | boat | horse",fem,Feest-Bode
08-01-2015,10-Aug-2015,"Johannesburg - South Africa","bicycle - ferry - horse - airplane - tram - taxi",fem,"Heaney - Robel and Witting"
11-05-1972,15-Nov-1972,"Casablanca | Morocco","motorcycle ; tram ; subway ; caravan",Fem,"Koelpin, Hoppe and Corwin"
05-04-1971,08-May-1971,"Mumbai - India","tram - airplane - subway - taxi",F,Champlin-Kemmer
10-11-2006,16-Oct-2006,"Casablanca - Morocco","train ; boat ; bus ; walk ; ferry",Male,"Schinner, Sauer and Powlowski"
01-31-1986,06-Feb-1986,"Dhaka ; Bangladesh","car - train - bicycle - subway",Female,Blick-Bartell
11-14-1982,20-Nov-1982,"Lahore ; Pakistan","car ; airplane ; ferry ; bicycle ; train",masc,"Kulas LLC"
11-24-1999,28-Nov-1999,"Casablanca - Morocco","motorcycle | ferry | bus | train | taxi | tram | horse",Male,"Heaney Inc"
02-05-1998,14-Feb-1998,"Chennai | India","subway | ferry | caravan | walk | airplane | bus | bicycle | tram",M,"Heaney Inc"
04-13-2010,23-Apr-2010,"Ankara | Turkey","tram ; bicycle ; ferry ; subway",masc,"Heaney - Robel and Witting"
11-23-1998,01-Dec-1998,"Durban | South Africa","subway ; tram ; train ; horse ; motorcycle ; airplane ; caravan",masc,Quigley-Braun
10-15-1993,19-Oct-1993,"Casablanca ; Morocco","tram ; walk ; taxi ; bus ; caravan ; motorcycle ; subway",F,"Hintz Group"
01-14-2015,19-Jan-2015,"Abidjan | Ivory Coast","subway - airplane - car - horse",fem,"Sporer Group"
08-01-1986,11-Aug-1986,"Abidjan - Ivory Coast","airplane - ferry - horse - taxi - car - motorcycle - tram",Female,"Nienow LLC"
10-06-1977,14-Oct-1977,"Lagos - Nigeria","tram ; taxi ; airplane ; horse ; car",fem,"Hayes, Bins and Considine"
12-27-1985,04-Jan-1986,"Ankara - Turkey","tram ; car ; train ; ferry",masc,Grant-Hand
07-27-2008,01-Aug-2008,"Lahore ; Pakistan","airplane - caravan - train - boat - taxi",masc,"Murray LLC"
11-04-2003,14-Nov-2003,"Alexandria - Egypt","boat | walk | airplane | bus",Male,"Cremin Inc"
04-25-1993,02-May-1993,"Lagos | Nigeria","airplane ; ferry ; train ; motorcycle ; caravan",F,"Goldner LLC"
12-18-1994,25-Dec-1994,"Pune - India","train ; motorcycle ; subway ; car ; walk ; airplane ; boat",Male,"Leannon, Cassin and Trantow"
08-04-1991,12-Aug-1991,"Casablanca | Morocco","horse - car - bicycle - bus - motorcycle - tram",Fem,Schmeler-Renner
11-05-2021,13-Nov-2021,"Mexico City - Mexico","taxi ; train ; caravan ; bus ; ferry ; tram ; motorcycle ; car",F,"Heaney Inc"
12-16-2002,25-Dec-2002,"Delhi - India","airplane ; taxi ; walk ; train ; car",Male,"Kulas LLC"
02-17-1990,25-Feb-1990,"Beijing | China","bus | boat | caravan | car | subway | motorcycle",Male,"Rempel and Sons"
06-05-2002,14-Jun-2002,"Casablanca ; Morocco","motorcycle ; subway ; airplane ; taxi ; boat",masc,"Heaney - Robel and Witting"
08-08-1998,13-Aug-1998,"Delhi - India","train - subway - caravan - horse - car - bicycle - ferry - motorcycle",masc,"Heaney Inc"
09-22-1990,30-Sep-1990,"Yangon | Myanmar","horse ; subway ; train ; bicycle",F,"Hintz Group"
01-18-2015,25-Jan-2015,"Rio de Janeiro ; Brazil","airplane ; taxi ; motorcycle ; boat ; caravan ; ferry",Male,"Koelpin, Hoppe and Corwin"
03-23-1984,01-Apr-1984,"Johannesburg - South Africa","caravan - horse - airplane - train - boat - bicycle - ferry",Female,"Goldner LLC"
02-16-2005,26-Feb-2005,"London | United Kingdom","bicycle | walk | boat | caravan | train",M,Quigley-Braun
04-26-1990,04-May-1990,"Beijing - China","bicycle - subway - tram - bus - airplane - ferry - taxi - boat",Fem,Quigley-Braun
01-19-2005,23-Jan-2005,"Beijing ; China","bus | train | motorcycle | car | ferry | caravan",Fem,Kerluke-Armstrong
10-15-1982,22-Oct-1982,"Mexico City | Mexico","car | walk | caravan | boat | tram | airplane",F,Feest-Bode
04-16-1981,26-Apr-1981,"Delhi ; India","ferry ; airplane ; car ; bus ; horse ; taxi ; caravan ; bicycle",Female,"Hodkiewicz, Luettgen and Stoltenberg"
07-11-2005,20-Jul-2005,"Chennai - India","bus ; train ; taxi ; boat",Male,"Ledner LLC"
03-18-1988,26-Mar-1988,"London | United Kingdom","airplane ; train ; bicycle ; subway ; motorcycle",masc,"Cremin Inc"
03-18-2012,26-Mar-2012,"Lahore - Pakistan","caravan - bicycle - boat - walk - motorcycle - ferry - train - airplane",fem,"Leannon, Cassin and Trantow"
08-25-1995,29-Aug-1995,"Chennai | India","tram ; train ; caravan ; bicycle ; horse ; bus ; motorcycle ; subway",Fem,Rogahn-Crist
11-01-1992,09-Nov-1992,"Durban | South Africa","boat ; motorcycle ; airplane ; tram ; bus",masc,Grant-Hand
08-03-1980,10-Aug-1980,"Chennai ; India","bus ; tram ; train ; walk ; ferry",Female,"Kulas LLC"
12-15-1971,25-Dec-1971,"London ; United Kingdom","tram - horse - walk - subway",Female,"Schinner, Sauer and Powlowski"
02-10-1993,14-Feb-1993,"Abidjan - Ivory Coast","bus ; boat ; car ; tram ; horse ; ferry",Fem,Langosh-Franecki
10-11-1984,15-Oct-1984,"Lahore - Pakistan","train | horse | bus | taxi | boat | caravan | bicycle",Fem,"Nienow LLC"
01-17-2012,22-Jan-2012,"Bangkok - Thailand","walk | train | subway | taxi | horse | airplane",M,"Goldner LLC"
09-24-1981,28-Sep-1981,"Lahore | Pakistan","caravan | airplane | walk | train",masc,"Cole Group"
09-26-1977,05-Oct-1977,"Casablanca | Morocco","subway ; horse ; walk ; train ; boat ; caravan",Masc,"Kulas LLC"
03-08-2006,15-Mar-2006,"Addis Ababa - Ethiopia","horse ; car ; airplane ; bus ; caravan ; train ; boat",fem,"Kulas LLC"
11-13-1975,20-Nov-1975,"Yangon ; Myanmar","taxi | motorcycle | walk | train | subway | bus | horse | tram",fem,"Murray LLC"
07-16-2013,20-Jul-2013,"Addis Ababa ; Ethiopia","car - motorcycle - bicycle - subway - caravan - ferry - airplane",Male,Blick-Bartell
01-03-2008,08-Jan-2008,"Pune ; India","taxi | train | car | airplane",masc,"Koelpin, Hoppe and Corwin"
10-06-2006,15-Oct-2006,"Dhaka ; Bangladesh","motorcycle - airplane - bus - boat",Female,"Kulas LLC"
02-26-1988,06-Mar-1988,"Johannesburg ; South Africa","motorcycle ; train ; horse ; taxi ; tram ; bicycle ; caravan",masc,"Heaney - Robel and Witting"
03-02-1991,08-Mar-1991,"Lahore - Pakistan","train - bus - taxi - motorcycle - caravan - airplane",F,"Bahringer LLC"
11-12-2008,21-Nov-2008,"Mumbai | India","caravan ; motorcycle ; bicycle ; taxi ; bus ; tram ; airplane",Fem,"Murray LLC"
11-23-1982,28-Nov-1982,"Abidjan | Ivory Coast","boat ; bicycle ; horse ; car ; subway",Masc,"Leannon, Cassin and Trantow"
11-20-1973,28-Nov-1973,"Mexico City - Mexico","ferry ; tram ; subway ; car ; train",Female,"Rempel and Sons"
09-26-1992,30-Sep-1992,"Bangkok ; Thailand","airplane ; caravan ; motorcycle ; bus ; train ; boat ; taxi",Masc,"Bahringer LLC"
11-30-2016,06-Dec-2016,"Johannesburg - South Africa","caravan ; horse ; subway ; train",Female,"Altenwerth and Sons"
11-20-2008,29-Nov-2008,"Casablanca ; Morocco","horse - tram - train - boat - subway - car - airplane",Masc,"Sporer Group"
05-28-1983,01-Jun-1983,"Beijing | China","airplane ; train ; subway ; caravan",Fem,"Hayes, Bins and Considine"
08-08-1985,15-Aug-1985,"Abidjan | Ivory Coast","horse | ferry | boat | train",Male,"Cremin Inc"
03-23-1974,28-Mar-1974,"Chennai | India","caravan ; bicycle ; airplane ; taxi ; walk ; horse ; subway ; car",masc,"Cole Group"
07-14-1971,24-Jul-1971,"Durban - South Africa","tram ; bus ; walk ; bicycle ; train ; horse",F,"Funk, Morar and Rodriguez"
09-01-2001,11-Sep-2001,"Addis Ababa - Ethiopia","motorcycle ; ferry ; bus ; caravan",fem,White-Stroman
07-02-2004,11-Jul-2004,"Casablanca - Morocco","subway - bus - airplane - horse - taxi",Fem,"Hayes, Bins and Considine"
08-30-2013,07-Sep-2013,"Lagos | Nigeria","bus | tram | car | boat",M,"Koelpin, Hoppe and Corwin"
05-09-2010,15-May-2010,"Ankara - Turkey","horse - motorcycle - tram - car - taxi - bicycle - train",Masc,"Hintz Group"
09-28-2010,03-Oct-2010,"Pune - India","caravan | boat | taxi | airplane | bus | ferry",F,"Medhurst, Streich and Schamberger"
07-03-2002,10-Jul-2002,"Mumbai ; India","subway ; boat ; walk ; horse ; taxi ; airplane ; motorcycle",M,"Botsford Inc"
06-11-1994,18-Jun-1994,"Pune - India","horse ; tram ; taxi ; ferry",M,"Nienow LLC"
02-15-2019,23-Feb-2019,"Yangon ; Myanmar","motorcycle ; boat ; subway ; horse ; bus",Male,"Kassulke, Rath and Upton"
05-26-2012,01-Jun-2012,"Chennai - India","caravan - tram - ferry - subway - motorcycle",fem,Quigley-Braun
07-31-1981,05-Aug-1981,"Johannesburg ; South Africa","car ; bus ; horse ; tram",Male,"Rempel and Sons"
01-18-1986,27-Jan-1986,"Dhaka ; Bangladesh","ferry - airplane - car - train",Masc,"Rempel and Sons"
09-18-1997,24-Sep-1997,"Lahore | Pakistan","airplane ; caravan ; tram ; subway",masc,White-Stroman
09-05-1983,13-Sep-1983,"Pune ; India","airplane - bus - caravan - boat - walk - tram",Fem,"Altenwerth and Sons"
10-14-2010,24-Oct-2010,"Rio de Janeiro ; Brazil","airplane - tram - caravan - motorcycle - bicycle - subway - car - train",fem,"Heaney - Robel and Witting"
11-17-1992,27-Nov-1992,"Johannesburg | South Africa","car ; caravan ; boat ; train",F,"Koelpin, Hoppe and Corwin"
03-03-2009,12-Mar-2009,"Mexico City - Mexico","taxi - ferry - boat - caravan - car - tram",F,"Rempel and Sons"
09-30-1996,05-Oct-1996,"Beijing ; China","tram - subway - ferry - horse - taxi - train",Fem,Langosh-Franecki
10-14-2005,24-Oct-2005,"Mexico City | Mexico","taxi ; airplane ; motorcycle ; bus ; tram ; horse ; ferry ; car",F,White-Stroman
01-28-2004,02-Feb-2004,"Casablanca - Morocco","train - caravan - bus - subway",masc,"Funk, Morar and Rodriguez"
03-01-1992,05-Mar-1992,"Johannesburg - South Africa","horse - motorcycle - airplane - boat - bicycle - subway - taxi - train",fem,Champlin-Kemmer
03-21-2015,28-Mar-2015,"Dhaka | Bangladesh","car - tram - walk - subway",Masc,Langosh-Franecki
01-19-2015,26-Jan-2015,"London | United Kingdom","tram | motorcycle | ferry | boat",fem,Cruickshank-Franecki
12-14-1995,23-Dec-1995,"Delhi - India","ferry ; walk ; bus ; subway ; bicycle ; train",Fem,"Sporer Group"
05-14-1981,23-May-1981,"Abidjan - Ivory Coast","motorcycle ; bus ; horse ; caravan ; taxi",masc,Schmeler-Renner
08-07-1983,17-Aug-1983,"Casablanca - Morocco","airplane ; horse ; bus ; caravan ; bicycle ; subway",Fem,Grant-Hand
07-21-2008,26-Jul-2008,"Delhi ; India","walk | train | bus | motorcycle",Masc,"Murray LLC"
10-23-1994,31-Oct-1994,"Hanoi ; Vietnam","boat - airplane - subway - train - horse - taxi - walk",F,"Botsford Inc"
03-01-2007,05-Mar-2007,"Chennai - India","train ; bicycle ; motorcycle ; caravan ; horse",masc,"Altenwerth and Sons"
08-06-1998,13-Aug-1998,"Lahore | Pakistan","caravan | taxi | walk | bicycle | car",Masc,"Murray LLC"
07-06-1974,15-Jul-1974,"Beijing | China","ferry - bus - walk - airplane - motorcycle - tram - subway",M,Wolff-Cartwright
09-25-1994,05-Oct-1994,"Alexandria | Egypt","train ; ferry ; walk ; airplane ; subway ; car",Fem,"Lubowitz, Prohaska and Reilly"
04-20-1980,27-Apr-1980,"Mexico City | Mexico","subway - motorcycle - walk - airplane - horse - taxi",masc,"Ledner LLC"
05-02-2011,06-May-2011,"Chennai ; India","caravan ; boat ; taxi ; train ; subway",F,"Altenwerth and Sons"
11-06-1984,10-Nov-1984,"London | United Kingdom","caravan | boat | airplane | tram | horse | train | ferry",F,"Kassulke, Rath and Upton"
10-06-2005,10-Oct-2005,"Mexico City | Mexico","train | bus | subway | taxi | motorcycle",Masc,"Funk, Morar and Rodriguez"
03-29-1986,06-Apr-1986,"London ; United Kingdom","motorcycle ; subway ; tram ; walk ; train ; ferry ; horse",M,"Funk, Morar and Rodriguez"
04-02-2013,10-Apr-2013,"Lahore - Pakistan","subway - tram - caravan - walk",Masc,"Goldner LLC"
03-24-2013,30-Mar-2013,"Beijing - China","train - car - caravan - taxi - bicycle - motorcycle - subway - airplane",Female,"Cole Group"
10-10-1980,15-Oct-1980,"London - United Kingdom","train - walk - horse - bus - taxi - car",F,"Nienow LLC"
02-14-1970,19-Feb-1970,"Yangon | Myanmar","train | boat | ferry | motorcycle | subway | bicycle | taxi",masc,"Schaden LLC"
06-06-1978,16-Jun-1978,"Abidjan - Ivory Coast","caravan ; horse ; tram ; boat ; walk ; car ; bus ; motorcycle",Female,"Goldner LLC"
03-08-2003,13-Mar-2003,"Durban ; South Africa","caravan | car | tram | bus",Female,Champlin-Kemmer
02-17-2004,26-Feb-2004,"Hanoi | Vietnam","airplane | motorcycle | subway | walk",Fem,"Kassulke, Rath and Upton"
03-14-1997,24-Mar-1997,"Yangon ; Myanmar","bicycle ; caravan ; ferry ; airplane ; motorcycle ; car ; tram",masc,"Funk, Morar and Rodriguez"
02-28-2018,09-Mar-2018,"Rio de Janeiro ; Brazil","car ; taxi ; subway ; boat ; caravan ; bicycle",fem,"Fritsch, Hegmann and Mueller"
03-15-1977,22-Mar-1977,"Lagos - Nigeria","bus | boat | tram | bicycle | taxi",fem,Schmeler-Renner
03-10-1992,14-Mar-1992,"Beijing ; China","motorcycle | boat | airplane | horse",Male,Wolff-Cartwright
01-22-2003,29-Jan-2003,"Ankara - Turkey","train | boat | taxi | subway | tram | horse",Masc,"Hintz Group"
05-22-2014,27-May-2014,"Ankara - Turkey","caravan | train | motorcycle | car | bicycle | walk",fem,Schmeler-Renner
12-30-1974,08-Jan-1975,"Mexico City ; Mexico","boat ; ferry ; airplane ; subway ; horse",F,"Koelpin, Hoppe and Corwin"
01-19-2020,28-Jan-2020,"Rio de Janeiro ; Brazil","bicycle ; car ; bus ; motorcycle ; airplane ; subway",M,"Goldner LLC"
06-07-1982,17-Jun-1982,"Mumbai - India","ferry - boat - horse - bicycle - car",masc,"Schaden LLC"
03-07-2008,12-Mar-2008,"Pune ; India","subway - bus - tram - car - boat - horse - motorcycle - airplane",Female,"Schinner, Sauer and Powlowski"
02-02-1994,09-Feb-1994,"Abidjan | Ivory Coast","motorcycle | bus | caravan | airplane",Male,"Cole Group"
02-16-1997,20-Feb-1997,"Durban - South Africa","caravan - ferry - train - motorcycle - walk - boat - bicycle",F,Langosh-Franecki
05-14-2009,20-May-2009,"Yangon - Myanmar","motorcycle | tram | car | airplane",M,Blick-Bartell
07-03-1997,08-Jul-1997,"Hanoi - Vietnam","tram ; walk ; ferry ; bus ; airplane ; boat ; taxi ; caravan",Masc,"Sporer Group"
06-23-1980,02-Jul-1980,"Lahore - Pakistan","bicycle ; train ; subway ; car",Masc,"Schaden LLC"
09-28-2010,06-Oct-2010,"Lahore - Pakistan","ferry | walk | bicycle | motorcycle | horse | tram | boat",Male,"Ledner LLC"
12-11-2018,16-Dec-2018,"Johannesburg ; South Africa","subway | motorcycle | bus | taxi | horse | train | car",Masc,"Nienow LLC"
02-18-2000,24-Feb-2000,"Rio de Janeiro ; Brazil","train | airplane | caravan | car | ferry | walk | boat | bus",fem,"Heaney - Robel and Witting"
05-21-1982,30-May-1982,"Johannesburg - South Africa","bus ; caravan ; bicycle ; taxi ; tram ; airplane",Fem,Cruickshank-Franecki
11-17-1990,22-Nov-1990,"Mexico City - Mexico","bicycle - subway - bus - caravan - car",F,"Fritsch, Hegmann and Mueller"
12-02-1980,07-Dec-1980,"Casablanca | Morocco","bus | motorcycle | horse | car",Masc,"Bahringer LLC"
06-05-1994,15-Jun-1994,"Lahore ; Pakistan","train - motorcycle - walk - airplane - taxi - tram - ferry - subway",masc,White-Stroman
09-25-1983,29-Sep-1983,"Alexandria ; Egypt","bus - airplane - ferry - boat - taxi - horse - tram",masc,"Heaney Inc"
08-29-1977,03-Sep-1977,"Lagos - Nigeria","subway ; bicycle ; horse ; caravan ; car ; bus",Masc,"Lubowitz, Prohaska and Reilly"
12-27-1997,05-Jan-1998,"Bangkok ; Thailand","ferry ; bus ; car ; tram ; motorcycle ; walk ; boat ; caravan",F,"Bahringer LLC"
11-14-1999,20-Nov-1999,"Yangon | Myanmar","motorcycle ; horse ; taxi ; ferry ; car",Masc,Langosh-Franecki
08-26-2015,02-Sep-2015,"Hanoi ; Vietnam","car | bus | walk | bicycle | motorcycle",Masc,"Fritsch, Hegmann and Mueller"
02-07-1972,17-Feb-1972,"Bangkok - Thailand","motorcycle ; tram ; airplane ; horse ; bicycle ; car ; subway",F,Blick-Bartell
05-05-2021,10-May-2021,"Hanoi | Vietnam","horse | subway | bus | ferry",M,"Hayes, Bins and Considine"
05-17-2000,22-May-2000,"Addis Ababa - Ethiopia","caravan - taxi - ferry - motorcycle - car - train",Female,"Schinner, Sauer and Powlowski"
09-01-1980,08-Sep-1980,"Bangkok | Thailand","walk ; horse ; car ; bicycle ; bus ; tram",fem,"Murray LLC"
05-17-2003,26-May-2003,"Lahore - Pakistan","boat ; taxi ; train ; motorcycle ; ferry",fem,"Botsford Inc"
01-20-2012,25-Jan-2012,"Bangkok | Thailand","boat | car | bus | airplane | horse | tram | caravan | train",Fem,Wolff-Cartwright
11-06-2011,15-Nov-2011,"Hanoi - Vietnam","tram - car - train - subway - horse - ferry - motorcycle - airplane",M,Quigley-Braun
04-30-1984,07-May-1984,"Bangkok - Thailand","caravan ; car ; subway ; boat ; train ; ferry ; taxi ; bus",Male,Rogahn-Crist
05-11-1997,20-May-1997,"Delhi ; India","airplane ; caravan ; car ; boat ; taxi ; train",fem,Kerluke-Armstrong
04-22-2013,02-May-2013,"Lahore ; Pakistan","taxi | ferry | caravan | bicycle | car | horse | bus",masc,"Dare, Hoppe and Moore"
08-01-2011,08-Aug-2011,"Beijing | China","taxi - train - motorcycle - tram",Fem,"Murray LLC"
05-04-2010,09-May-2010,"Johannesburg - South Africa","horse ; train ; taxi ; tram ; bus ; car ; walk",Masc,Grant-Hand
10-26-1991,30-Oct-1991,"Pune - India","bus ; ferry ; motorcycle ; subway ; walk",M,Wolff-Cartwright
11-07-1993,15-Nov-1993,"London - United Kingdom","ferry - caravan - taxi - bicycle - motorcycle - boat - bus - train",F,"Leannon, Cassin and Trantow"
09-02-2016,07-Sep-2016,"Chennai - India","train | bus | subway | caravan | horse | motorcycle | airplane | taxi",masc,"Ledner LLC"
09-04-1983,13-Sep-1983,"Alexandria | Egypt","boat | tram | taxi | ferry",Masc,"Heaney - Robel and Witting"
02-28-1991,08-Mar-1991,"Ankara ; Turkey","subway | walk | taxi | airplane | ferry | bus",F,"Rempel and Sons"
05-28-1994,03-Jun-1994,"Lagos - Nigeria","boat - horse - train - taxi - car - airplane",masc,Quigley-Braun
12-31-1973,10-Jan-1974,"Durban | South Africa","subway | airplane | caravan | ferry | car | motorcycle",Fem,"Kassulke, Rath and Upton"
