arrival_date,departure_date,location,transportation_modes,genre,hotel
05-05-2010,15-May-2010,"Alexandria - Egypt","taxi ; caravan ; tram ; horse ; walk ; motorcycle ; bicycle ; car",Male,"Heaney - Robel and Witting"
06-09-1973,15-Jun-1973,"Beijing - China","subway ; walk ; boat ; ferry",Masc,"Kassulke, Rath and Upton"
07-30-2011,06-Aug-2011,"Addis Ababa ; Ethiopia","motorcycle | taxi | subway | bus | train | caravan",Female,"Dare, Hoppe and Moore"
08-30-2018,05-Sep-2018,"Abidjan ; Ivory Coast","bicycle | taxi | train | ferry | walk",Male,Rogahn-Crist
04-05-1980,12-Apr-1980,"Lagos | Nigeria","walk | airplane | bicycle | boat | horse",Female,Schmeler-Renner
11-01-1994,07-Nov-1994,"Abidjan - Ivory Coast","car ; horse ; motorcycle ; walk ; taxi ; train ; bus ; tram",fem,"Altenwerth and Sons"
02-19-2016,24-Feb-2016,"Chennai | India","bus ; motorcycle ; walk ; airplane ; bicycle ; car ; subway ; horse",M,"Cole Group"
03-26-1974,31-Mar-1974,"Beijing ; China","motorcycle - car - boat - walk - taxi - ferry - bicycle",Fem,Rogahn-Crist
06-01-2012,06-Jun-2012,"Bangkok - Thailand","boat ; caravan ; walk ; bus ; tram ; train",Male,"Lubowitz, Prohaska and Reilly"
08-31-1996,04-Sep-1996,"Alexandria | Egypt","ferry - airplane - tram - motorcycle",M,"Cole Group"
11-14-1979,23-Nov-1979,"Durban ; South Africa","airplane - taxi - subway - tram - caravan - bicycle - boat",masc,"Medhurst, Streich and Schamberger"
10-27-1995,02-Nov-1995,"Bangkok ; Thailand","bus | bicycle | ferry | motorcycle | boat | walk",Fem,"Medhurst, Streich and Schamberger"
09-02-2009,12-Sep-2009,"Yangon ; Myanmar","bus - car - horse - walk - train - ferry - subway",Masc,Cruickshank-Franecki
05-14-1988,22-May-1988,"Mexico City ; Mexico","caravan | bus | motorcycle | ferry | horse | tram | subway | bicycle",fem,Grant-Hand
05-24-1982,28-May-1982,"Addis Ababa | Ethiopia","bus ; motorcycle ; ferry ; train",Male,"Medhurst, Streich and Schamberger"
01-29-1974,06-Feb-1974,"Lagos | Nigeria","walk - caravan - taxi - tram - motorcycle - bicycle - ferry",masc,Grant-Hand
06-15-1992,21-Jun-1992,"Mumbai | India","ferry ; airplane ; walk ; subway ; tram",masc,"Hintz Group"
12-30-1989,03-Jan-1990,"Yangon - Myanmar","train - boat - ferry - tram - airplane",M,Grant-Hand
04-05-2012,11-Apr-2012,"Mexico City ; Mexico","car | horse | tram | subway | caravan | taxi | boat | airplane",M,"Medhurst, Streich and Schamberger"
11-02-2013,09-Nov-2013,"Chennai | India","walk ; taxi ; subway ; boat ; motorcycle",M,"Sporer Group"
07-11-1975,21-Jul-1975,"Rio de Janeiro - Brazil","airplane | tram | subway | walk | bus | motorcycle | taxi",masc,Blick-Bartell
02-14-1995,21-Feb-1995,"Ankara ; Turkey","bicycle - car - caravan - horse",F,"Rempel and Sons"
03-21-2020,26-Mar-2020,"Johannesburg - South Africa","bicycle | car | ferry | walk | subway | boat",masc,Kerluke-Armstrong
08-07-1995,11-Aug-1995,"Alexandria | Egypt","bicycle ; car ; ferry ; train",fem,"Botsford Inc"
04-25-2007,03-May-2007,"Hanoi - Vietnam","caravan - airplane - tram - car - bicycle - horse - subway - bus",M,Feest-Bode
10-01-1989,10-Oct-1989,"Yangon | Myanmar","bus ; airplane ; boat ; ferry ; caravan ; motorcycle ; walk",fem,"Dare, Hoppe and Moore"
08-20-2000,30-Aug-2000,"Lagos ; Nigeria","caravan | train | ferry | subway | car | taxi | motorcycle | walk",F,"Feil LLC"
07-13-2012,18-Jul-2012,"Chennai ; India","train ; taxi ; bicycle ; tram",fem,"Murray LLC"
05-07-1976,17-May-1976,"Bangkok ; Thailand","motorcycle | ferry | bus | boat | airplane | caravan | taxi",F,"Hodkiewicz, Luettgen and Stoltenberg"
09-19-2008,28-Sep-2008,"Yangon | Myanmar","walk ; car ; caravan ; bicycle ; airplane ; taxi",fem,"Bahringer LLC"
01-19-2004,27-Jan-2004,"Addis Ababa ; Ethiopia","train ; bicycle ; car ; walk ; airplane ; ferry",masc,"Medhurst, Streich and Schamberger"
05-04-2019,11-May-2019,"Pune ; India","taxi - horse - bus - ferry - walk - car - caravan - airplane",Female,Schmeler-Renner
02-09-2016,13-Feb-2016,"Yangon - Myanmar","caravan - taxi - airplane - motorcycle - boat",Masc,"Lubowitz, Prohaska and Reilly"
06-11-2018,19-Jun-2018,"Yangon ; Myanmar","airplane | boat | motorcycle | tram | ferry | train | subway | car",Masc,"Heaney - Robel and Witting"
09-13-1982,19-Sep-1982,"Dhaka - Bangladesh","bus | ferry | train | airplane | subway | car | horse",Fem,Wolff-Cartwright
05-03-1979,07-May-1979,"Addis Ababa | Ethiopia","bicycle | subway | walk | train | caravan | tram | horse",Female,Langosh-Franecki
10-11-2002,16-Oct-2002,"Chennai | India","train | boat | bus | car",Fem,"Botsford Inc"
03-10-1972,15-Mar-1972,"Chennai | India","subway - walk - bicycle - caravan - car - boat",F,"Murray LLC"
11-29-2005,09-Dec-2005,"Beijing - China","taxi - subway - train - car",Female,Kerluke-Armstrong
09-14-1979,24-Sep-1979,"Lagos - Nigeria","ferry - horse - caravan - taxi",fem,"Schinner, Sauer and Powlowski"
08-01-2018,05-Aug-2018,"Mexico City ; Mexico","car ; motorcycle ; airplane ; ferry ; taxi ; boat",masc,Schmeler-Renner
12-03-2005,10-Dec-2005,"Pune ; India","bus - caravan - ferry - subway - car - walk - taxi",Female,"Koelpin, Hoppe and Corwin"
05-18-1978,24-May-1978,"Mexico City | Mexico","motorcycle | walk | boat | subway | bus",masc,"Lubowitz, Prohaska and Reilly"
01-21-1998,31-Jan-1998,"Beijing ; China","taxi | subway | boat | bicycle | horse | motorcycle | walk",fem,Feest-Bode
06-03-1970,13-Jun-1970,"Addis Ababa | Ethiopia","train | bicycle | bus | taxi | ferry",fem,"Koelpin, Hoppe and Corwin"
09-26-2009,04-Oct-2009,"Johannesburg - South Africa","walk - airplane - boat - bicycle - car",masc,Feest-Bode
07-12-1998,22-Jul-1998,"Bangkok ; Thailand","caravan ; walk ; airplane ; subway ; horse ; taxi",F,"Botsford Inc"
04-06-1979,14-Apr-1979,"Beijing ; China","motorcycle ; tram ; bus ; train ; ferry",M,"Murray LLC"
01-14-2008,24-Jan-2008,"Casablanca ; Morocco","motorcycle | caravan | ferry | boat | airplane | car | walk",fem,Grant-Hand
03-04-1979,14-Mar-1979,"Delhi ; India","boat | bus | motorcycle | taxi | subway",M,Champlin-Kemmer
05-18-1971,25-May-1971,"Abidjan - Ivory Coast","car | motorcycle | tram | caravan | subway | taxi | ferry",masc,Quigley-Braun
09-22-2012,28-Sep-2012,"Rio de Janeiro - Brazil","motorcycle ; bus ; tram ; horse ; subway ; airplane ; bicycle ; boat",Masc,White-Stroman
03-27-1970,03-Apr-1970,"Delhi | India","ferry | subway | bicycle | motorcycle",masc,"Hintz Group"
05-06-1998,14-May-1998,"Addis Ababa | Ethiopia","boat - horse - subway - bicycle - taxi - bus - ferry",M,"Ledner LLC"
05-27-1971,05-Jun-1971,"Dhaka ; Bangladesh","caravan - horse - taxi - bicycle - subway",fem,"Koelpin, Hoppe and Corwin"
04-25-1973,02-May-1973,"Alexandria - Egypt","boat - bus - tram - train - car - ferry - subway",fem,"Kulas LLC"
07-25-2001,03-Aug-2001,"Mumbai ; India","taxi ; ferry ; car ; caravan",fem,"Medhurst, Streich and Schamberger"
05-29-2000,02-Jun-2000,"Mexico City ; Mexico","subway - bicycle - tram - train - car - caravan - taxi",Fem,"Schaden LLC"
12-23-1984,01-Jan-1985,"Johannesburg ; South Africa","walk ; caravan ; taxi ; ferry ; subway ; car ; bicycle ; train",Female,"Altenwerth and Sons"
07-05-1979,11-Jul-1979,"Lahore | Pakistan","horse ; motorcycle ; boat ; train ; ferry ; bicycle ; bus ; subway",masc,"Medhurst, Streich and Schamberger"
10-04-1974,08-Oct-1974,"Chennai ; India","train | bus | horse | taxi",F,"Hintz Group"
11-09-1999,15-Nov-1999,"Abidjan - Ivory Coast","caravan ; train ; bicycle ; bus",M,Blick-Bartell
07-20-1993,30-Jul-1993,"Lahore ; Pakistan","horse ; walk ; motorcycle ; airplane",fem,Blick-Bartell
03-23-2005,01-Apr-2005,"Mexico City | Mexico","bus - boat - walk - car",fem,"Dare, Hoppe and Moore"
07-08-1976,15-Jul-1976,"Rio de Janeiro ; Brazil","taxi - tram - horse - caravan - airplane - walk - car - motorcycle",Fem,"Botsford Inc"
11-07-2020,13-Nov-2020,"Yangon | Myanmar","motorcycle ; tram ; bicycle ; subway",Female,Blick-Bartell
05-22-1982,29-May-1982,"Beijing - China","motorcycle ; tram ; taxi ; caravan ; car ; ferry",Masc,"Murray LLC"
09-29-2020,04-Oct-2020,"Lahore | Pakistan","caravan ; boat ; horse ; subway ; ferry",Fem,Kerluke-Armstrong
08-21-1980,31-Aug-1980,"Johannesburg - South Africa","tram ; subway ; horse ; motorcycle ; car ; boat ; caravan",Female,"Sporer Group"
03-29-1974,05-Apr-1974,"London ; United Kingdom","caravan - tram - ferry - motorcycle - taxi - subway - walk - bicycle",M,"Feil LLC"
08-27-1991,06-Sep-1991,"Beijing | China","train - caravan - ferry - motorcycle - bus - airplane - boat - subway",fem,Wolff-Cartwright
03-15-2006,25-Mar-2006,"Lahore - Pakistan","caravan ; horse ; walk ; subway ; train",fem,Grant-Hand
05-27-2008,06-Jun-2008,"Lagos | Nigeria","walk - airplane - bus - caravan - taxi - motorcycle - train - tram",M,Langosh-Franecki
05-13-2005,18-May-2005,"Bangkok | Thailand","car | walk | taxi | ferry | horse | boat | airplane | subway",fem,"Schinner, Sauer and Powlowski"
04-27-2018,04-May-2018,"Pune | India","car | ferry | subway | boat | walk | taxi",masc,"Kulas LLC"
11-05-2010,11-Nov-2010,"Johannesburg ; South Africa","walk - bus - taxi - caravan - tram - car - boat - motorcycle",masc,Feest-Bode
09-14-2007,18-Sep-2007,"Johannesburg - South Africa","tram - motorcycle - taxi - boat - horse - train",masc,"Heaney Inc"
06-06-1992,14-Jun-1992,"Dhaka - Bangladesh","tram ; taxi ; walk ; boat ; caravan ; train",fem,"Goldner LLC"
10-31-1974,05-Nov-1974,"Hanoi | Vietnam","subway | bicycle | boat | airplane | taxi | walk",Female,"Murray LLC"
01-13-2017,22-Jan-2017,"Durban ; South Africa","motorcycle ; taxi ; horse ; car",Female,"Hayes, Bins and Considine"
05-18-1977,28-May-1977,"Ankara - Turkey","motorcycle | bicycle | subway | airplane",Male,"Goldner LLC"
07-02-2004,07-Jul-2004,"Casablanca - Morocco","horse | caravan | walk | taxi | boat | subway | car | tram",Masc,"Hodkiewicz, Luettgen and Stoltenberg"
10-27-1972,06-Nov-1972,"Casablanca - Morocco","car ; boat ; walk ; caravan ; bus ; train ; taxi ; tram",Masc,"Ledner LLC"
08-09-1995,15-Aug-1995,"Ankara ; Turkey","taxi | tram | airplane | motorcycle",M,"Murray LLC"
09-10-2002,15-Sep-2002,"Lagos | Nigeria","ferry ; subway ; bus ; airplane ; bicycle ; train ; walk",M,"Botsford Inc"
11-13-2012,17-Nov-2012,"Hanoi | Vietnam","walk | ferry | taxi | bicycle | caravan | airplane",Fem,"Murray LLC"
08-08-1987,12-Aug-1987,"Dhaka ; Bangladesh","boat ; caravan ; ferry ; taxi ; motorcycle",Fem,Champlin-Kemmer
04-20-1992,29-Apr-1992,"Dhaka ; Bangladesh","caravan | tram | bicycle | walk | ferry | motorcycle | boat",F,"Botsford Inc"
05-07-1976,16-May-1976,"Addis Ababa - Ethiopia","train - boat - taxi - airplane - subway - walk",Male,"Altenwerth and Sons"
02-01-1981,10-Feb-1981,"Dhaka - Bangladesh","ferry - bicycle - taxi - bus - caravan - horse - subway",Fem,Champlin-Kemmer
12-25-1973,31-Dec-1973,"Dhaka - Bangladesh","ferry - walk - caravan - train - car",Fem,Blick-Bartell
06-30-1989,08-Jul-1989,"Addis Ababa - Ethiopia","caravan ; train ; taxi ; motorcycle ; airplane",Masc,"Kassulke, Rath and Upton"
11-12-2010,17-Nov-2010,"Mexico City | Mexico","airplane ; ferry ; bicycle ; car ; motorcycle ; horse ; boat ; tram",masc,"Bahringer LLC"
12-21-1996,26-Dec-1996,"Lahore | Pakistan","train - motorcycle - bus - horse - airplane",masc,"Sporer Group"
12-12-1974,18-Dec-1974,"Hanoi ; Vietnam","bicycle - subway - boat - tram",Fem,"Feil LLC"
04-20-2014,24-Apr-2014,"Bangkok ; Thailand","car ; bicycle ; caravan ; train ; ferry ; taxi",Masc,"Altenwerth and Sons"
02-02-1995,06-Feb-1995,"Casablanca | Morocco","airplane | tram | ferry | subway | boat | walk | bus | train",fem,Champlin-Kemmer
02-27-1990,06-Mar-1990,"Hanoi ; Vietnam","airplane | taxi | walk | caravan | boat | motorcycle | train | subway",M,"Heaney - Robel and Witting"
02-15-1978,21-Feb-1978,"Johannesburg | South Africa","train ; bus ; walk ; bicycle ; car ; tram",Masc,"Kulas LLC"
01-27-1983,03-Feb-1983,"Hanoi ; Vietnam","ferry - motorcycle - tram - walk - bicycle - caravan - subway - car",Male,"Cole Group"
01-08-1976,12-Jan-1976,"Abidjan ; Ivory Coast","tram - walk - horse - caravan - train - ferry - motorcycle - subway",Masc,"Heaney - Robel and Witting"
12-16-1996,20-Dec-1996,"Lagos - Nigeria","motorcycle ; subway ; caravan ; bus ; horse ; bicycle ; walk ; ferry",Fem,"Hodkiewicz, Luettgen and Stoltenberg"
09-12-2002,19-Sep-2002,"Mexico City | Mexico","horse - motorcycle - subway - ferry - bicycle - taxi - tram - caravan",Female,"Altenwerth and Sons"
01-04-2013,13-Jan-2013,"Pune - India","subway ; horse ; tram ; bicycle ; caravan ; motorcycle ; car",Male,"Altenwerth and Sons"
02-22-1990,02-Mar-1990,"Hanoi ; Vietnam","boat ; tram ; car ; train ; walk",masc,"Ledner LLC"
10-07-1975,13-Oct-1975,"Mexico City - Mexico","bus - ferry - bicycle - taxi",masc,"Schinner, Sauer and Powlowski"
07-29-1983,05-Aug-1983,"Durban - South Africa","taxi ; walk ; subway ; motorcycle ; ferry ; tram ; horse ; boat",M,"Hintz Group"
05-26-1980,02-Jun-1980,"Abidjan | Ivory Coast","bicycle | bus | caravan | subway | airplane | taxi",Male,Wolff-Cartwright
08-25-1987,04-Sep-1987,"Delhi | India","motorcycle | walk | caravan | bicycle | boat | horse | train | ferry",F,"Heaney Inc"
09-19-2007,24-Sep-2007,"Chennai - India","subway - taxi - horse - bus",F,"Kassulke, Rath and Upton"
09-28-1979,05-Oct-1979,"Lahore | Pakistan","bicycle ; tram ; car ; caravan ; ferry ; taxi ; train",masc,"Bahringer LLC"
05-26-2021,30-May-2021,"Johannesburg - South Africa","ferry - train - caravan - walk - horse - car - motorcycle",fem,Champlin-Kemmer
11-06-2020,13-Nov-2020,"Mumbai ; India","airplane - horse - bus - car - tram - taxi",Male,"Lubowitz, Prohaska and Reilly"
07-20-2002,27-Jul-2002,"Delhi - India","caravan - ferry - subway - boat - car - tram - bus - horse",Male,Schmeler-Renner
08-27-1979,02-Sep-1979,"Abidjan - Ivory Coast","motorcycle - caravan - airplane - subway - bicycle - horse - ferry - taxi",Masc,"Murray LLC"
11-28-2006,04-Dec-2006,"Abidjan - Ivory Coast","subway - motorcycle - bus - horse - tram",Male,Schmeler-Renner
03-18-1970,26-Mar-1970,"Lagos | Nigeria","car - ferry - train - walk - taxi - tram - bus",masc,"Feil LLC"
08-14-2005,20-Aug-2005,"London ; United Kingdom","subway ; motorcycle ; airplane ; taxi ; caravan ; boat",F,"Feil LLC"
05-20-1982,24-May-1982,"Abidjan | Ivory Coast","subway ; motorcycle ; tram ; bicycle ; horse ; caravan ; bus ; train",F,"Bahringer LLC"
04-29-1978,04-May-1978,"Lahore - Pakistan","walk | motorcycle | tram | car | horse | boat | caravan | bus",Fem,"Funk, Morar and Rodriguez"
06-26-1973,04-Jul-1973,"Lahore | Pakistan","tram | horse | bicycle | caravan | taxi",Female,Grant-Hand
05-21-2013,27-May-2013,"Johannesburg | South Africa","bicycle | airplane | motorcycle | walk",Female,"Koelpin, Hoppe and Corwin"
05-21-2009,31-May-2009,"Yangon | Myanmar","subway | ferry | bus | bicycle | car | boat",F,Cruickshank-Franecki
10-01-2001,05-Oct-2001,"Lahore | Pakistan","walk ; car ; airplane ; subway ; tram ; horse ; boat ; taxi",F,"Bahringer LLC"
08-11-1976,21-Aug-1976,"Delhi | India","ferry - subway - caravan - bus - motorcycle - airplane",M,"Heaney Inc"
02-20-1989,25-Feb-1989,"Dhaka - Bangladesh","walk ; horse ; bicycle ; boat ; car ; bus",fem,"Sporer Group"
09-08-1978,13-Sep-1978,"Lagos ; Nigeria","boat ; tram ; bus ; car ; bicycle",Male,"Schinner, Sauer and Powlowski"
02-01-2006,11-Feb-2006,"Mumbai ; India","train | ferry | bicycle | car | caravan | tram",Male,Kerluke-Armstrong
09-21-2005,01-Oct-2005,"Alexandria - Egypt","bicycle - bus - train - motorcycle",M,Langosh-Franecki
06-03-1981,13-Jun-1981,"Addis Ababa | Ethiopia","bicycle ; ferry ; caravan ; train ; boat ; subway ; bus",F,"Funk, Morar and Rodriguez"
09-19-2012,23-Sep-2012,"Dhaka ; Bangladesh","ferry | caravan | boat | subway | walk | bus",M,Quigley-Braun
02-22-1979,28-Feb-1979,"Hanoi | Vietnam","taxi ; train ; subway ; airplane ; motorcycle ; car ; boat ; ferry",Female,Blick-Bartell
02-14-1981,22-Feb-1981,"Lahore - Pakistan","caravan - taxi - bus - walk",F,Rogahn-Crist
08-24-1972,29-Aug-1972,"Yangon | Myanmar","walk - bicycle - bus - caravan - car - subway - tram",Male,Wolff-Cartwright
07-21-1971,26-Jul-1971,"Alexandria ; Egypt","bicycle ; horse ; boat ; tram ; bus",Masc,Wolff-Cartwright
11-05-1997,09-Nov-1997,"Chennai - India","taxi ; subway ; airplane ; tram ; car ; bus",Male,Quigley-Braun
03-16-2014,24-Mar-2014,"Dhaka - Bangladesh","car | caravan | bus | horse | train",Fem,"Funk, Morar and Rodriguez"
06-10-1998,16-Jun-1998,"Pune ; India","train | bus | motorcycle | walk | bicycle | boat | taxi | subway",masc,"Kassulke, Rath and Upton"
03-27-1971,05-Apr-1971,"Yangon | Myanmar","taxi - ferry - tram - train - motorcycle",M,White-Stroman
12-05-2005,15-Dec-2005,"Delhi | India","airplane ; train ; ferry ; motorcycle ; walk ; tram",Female,Quigley-Braun
10-04-1988,12-Oct-1988,"Ankara | Turkey","caravan ; airplane ; walk ; horse ; taxi ; train",Fem,"Fritsch, Hegmann and Mueller"
01-25-1996,02-Feb-1996,"Lagos - Nigeria","taxi | subway | caravan | tram | train | bus | motorcycle | ferry",Fem,"Ledner LLC"
01-10-2002,16-Jan-2002,"Addis Ababa | Ethiopia","tram | ferry | taxi | airplane | walk | subway",Masc,"Medhurst, Streich and Schamberger"
04-09-1971,15-Apr-1971,"Hanoi ; Vietnam","bus - train - motorcycle - walk - taxi - caravan - tram - car",Male,"Cole Group"
10-13-2012,18-Oct-2012,"Rio de Janeiro - Brazil","walk - ferry - car - taxi - train",Masc,"Koelpin, Hoppe and Corwin"
05-08-1974,15-May-1974,"Mexico City ; Mexico","bicycle | train | airplane | ferry | horse | tram",masc,"Medhurst, Streich and Schamberger"
10-23-1972,28-Oct-1972,"Dhaka ; Bangladesh","ferry - train - car - airplane - taxi",masc,Blick-Bartell
12-25-2004,30-Dec-2004,"Yangon ; Myanmar","subway - motorcycle - train - bus - ferry - bicycle - tram",Female,Kerluke-Armstrong
12-30-1981,08-Jan-1982,"Johannesburg ; South Africa","caravan ; ferry ; motorcycle ; horse ; car",F,"Schinner, Sauer and Powlowski"
10-22-1988,01-Nov-1988,"London | United Kingdom","bus ; bicycle ; subway ; caravan ; taxi",Masc,White-Stroman
07-28-1971,06-Aug-1971,"Lahore ; Pakistan","boat ; airplane ; bus ; horse ; ferry ; walk",Male,"Schinner, Sauer and Powlowski"
07-14-1982,19-Jul-1982,"Lagos ; Nigeria","subway | taxi | walk | boat | bus | train",Male,"Hintz Group"
07-31-1990,05-Aug-1990,"Johannesburg - South Africa","airplane ; walk ; train ; motorcycle ; bus",masc,"Feil LLC"
