arrival_date,departure_date,location,transportation_modes,genre,hotel
04-20-2013,27-Apr-2013,Durban | South Africa,airplane ; ferry ; bus ; boat ; subway ; train ; walk,Masc,Schaden LLC
09-15-1983,21-Sep-1983,London - United Kingdom,airplane | tram | train | walk | caravan | bicycle,Masc,"Schinner, Sauer and Powlowski"
08-13-1974,20-Aug-1974,Mexico City - Mexico,car ; tram ; walk ; boat ; horse ; motorcycle ; bicycle,M,"Hayes, Bins and Considine"
08-05-1996,10-Aug-1996,Bangkok - Thailand,bus | airplane | horse | tram | boat | walk | taxi | bicycle,F,Heaney Inc
11-03-1973,09-Nov-1973,Hanoi | Vietnam,ferry ; taxi ; subway ; tram ; boat ; caravan ; car ; horse,masc,Langosh-Franecki
05-23-1975,28-May-1975,Lahore | Pakistan,taxi | bus | train | caravan | subway | tram,Fem,Rempel and Sons
09-14-2016,19-Sep-2016,Yangon - Myanmar,bicycle - car - airplane - caravan - ferry,masc,White-Stroman
08-21-1974,28-Aug-1974,Ankara | Turkey,walk | bus | subway | taxi | motorcycle | tram | boat,M,Heaney Inc
05-16-2007,24-May-2007,Yangon | Myanmar,train | ferry | bus | airplane | bicycle,M,Schmeler-Renner
09-04-2011,12-Sep-2011,Mumbai | India,taxi ; boat ; subway ; tram ; train ; bus,F,Hintz Group
07-30-1990,09-Aug-1990,Chennai ; India,car - taxi - caravan - ferry - bicycle - boat,Fem,Ledner LLC
12-05-2007,09-Dec-2007,Mumbai - India,motorcycle | tram | airplane | taxi | boat | walk | car | bus,Female,Champlin-Kemmer
10-08-1971,16-Oct-1971,Casablanca - Morocco,bicycle - subway - car - tram - caravan - bus - walk,F,"Hodkiewicz, Luettgen and Stoltenberg"
02-21-1991,03-Mar-1991,Ankara | Turkey,motorcycle ; subway ; walk ; ferry,Male,Heaney Inc
01-27-1973,01-Feb-1973,Beijing - China,horse ; motorcycle ; walk ; train ; subway ; taxi,Male,Hintz Group
10-07-2008,15-Oct-2008,Alexandria - Egypt,ferry - motorcycle - walk - car,Fem,Champlin-Kemmer
05-24-2005,01-Jun-2005,Casablanca - Morocco,motorcycle | ferry | car | bicycle,F,"Hayes, Bins and Considine"
03-28-2001,07-Apr-2001,Lahore ; Pakistan,horse - tram - airplane - bus - walk - taxi,Masc,Schmeler-Renner
04-11-1993,21-Apr-1993,Casablanca - Morocco,car ; taxi ; subway ; motorcycle,Masc,Heaney - Robel and Witting
12-22-2004,30-Dec-2004,Durban - South Africa,boat - car - motorcycle - train - subway - tram - caravan - taxi,Female,Cole Group
10-24-1973,01-Nov-1973,Ankara - Turkey,car - caravan - boat - airplane,F,"Hodkiewicz, Luettgen and Stoltenberg"
12-02-2008,10-Dec-2008,Chennai ; India,airplane ; boat ; train ; ferry ; walk ; motorcycle,masc,Champlin-Kemmer
12-23-1981,27-Dec-1981,Mumbai ; India,taxi - walk - bus - train - subway,Female,Altenwerth and Sons
11-10-1976,20-Nov-1976,Addis Ababa | Ethiopia,subway - walk - horse - car - train - airplane - bicycle,Male,Botsford Inc
12-05-2006,15-Dec-2006,Yangon | Myanmar,boat - motorcycle - airplane - tram - subway,Fem,"Medhurst, Streich and Schamberger"
03-29-1974,06-Apr-1974,Alexandria | Egypt,ferry ; walk ; train ; horse ; caravan,fem,Schaden LLC
09-04-2016,09-Sep-2016,Mumbai | India,motorcycle - bicycle - horse - walk - boat - taxi - ferry,fem,Cole Group
11-12-1987,21-Nov-1987,Johannesburg | South Africa,tram - bus - caravan - subway,fem,Cruickshank-Franecki
04-23-1975,30-Apr-1975,Rio de Janeiro - Brazil,bus - motorcycle - car - airplane - taxi,Male,Heaney - Robel and Witting
02-07-1985,15-Feb-1985,Lahore ; Pakistan,tram - subway - train - bicycle - motorcycle - boat - car - caravan,Female,Heaney - Robel and Witting
03-19-1998,24-Mar-1998,Durban ; South Africa,airplane ; car ; tram ; motorcycle,fem,Murray LLC
02-06-2007,12-Feb-2007,Addis Ababa - Ethiopia,bus - horse - subway - train,F,Kerluke-Armstrong
05-01-1984,09-May-1984,Hanoi ; Vietnam,caravan | bicycle | walk | airplane,F,Langosh-Franecki
05-02-1982,10-May-1982,Durban - South Africa,bus | airplane | motorcycle | ferry | boat | car | bicycle | walk,Fem,Schaden LLC
10-12-2004,16-Oct-2004,Delhi ; India,horse - car - boat - tram - train - caravan,F,Rogahn-Crist
11-18-1982,23-Nov-1982,Lahore | Pakistan,taxi ; train ; tram ; car,Fem,Cruickshank-Franecki
08-25-1982,03-Sep-1982,Delhi ; India,subway ; train ; horse ; boat,Male,Heaney - Robel and Witting
10-24-1972,02-Nov-1972,Delhi | India,taxi ; horse ; train ; tram ; car,Fem,"Kassulke, Rath and Upton"
12-19-1983,23-Dec-1983,Mumbai ; India,train - ferry - bus - car - horse - airplane,F,Altenwerth and Sons
09-26-2003,30-Sep-2003,Alexandria ; Egypt,ferry | motorcycle | boat | airplane | subway | walk | bus | train,Fem,White-Stroman
08-31-1973,08-Sep-1973,Mumbai - India,taxi ; subway ; train ; walk ; horse ; caravan ; airplane,Fem,Nienow LLC
11-24-1971,01-Dec-1971,Durban | South Africa,taxi | train | motorcycle | tram | ferry | car,Female,Nienow LLC
01-11-1980,18-Jan-1980,Lahore - Pakistan,bus | car | boat | tram,Masc,Bahringer LLC
09-07-2015,17-Sep-2015,Beijing ; China,airplane | taxi | boat | bicycle | bus | motorcycle,Female,Altenwerth and Sons
08-13-2004,21-Aug-2004,Dhaka - Bangladesh,ferry | car | boat | motorcycle | bus,fem,Wolff-Cartwright
11-05-2005,13-Nov-2005,Chennai | India,car ; caravan ; walk ; ferry ; motorcycle ; subway ; bus ; boat,Female,Cremin Inc
09-20-2001,25-Sep-2001,Addis Ababa | Ethiopia,airplane - train - walk - taxi - subway,Masc,"Kassulke, Rath and Upton"
10-26-2007,01-Nov-2007,London ; United Kingdom,ferry ; horse ; walk ; subway ; boat ; train ; bus ; airplane,masc,Bahringer LLC
01-06-1982,10-Jan-1982,Addis Ababa - Ethiopia,horse | bicycle | ferry | motorcycle,masc,Sporer Group
03-26-2001,31-Mar-2001,Abidjan ; Ivory Coast,ferry | walk | motorcycle | caravan | bicycle | horse | subway | airplane,Fem,Feil LLC
01-29-2020,08-Feb-2020,Chennai | India,motorcycle | bicycle | ferry | boat,Female,Feil LLC
10-17-1970,26-Oct-1970,Alexandria | Egypt,motorcycle - bus - horse - caravan - car - airplane - bicycle,F,Heaney Inc
08-08-2001,13-Aug-2001,Pune | India,motorcycle | subway | walk | airplane | ferry | train | car,Fem,"Lubowitz, Prohaska and Reilly"
11-11-1986,20-Nov-1986,Bangkok ; Thailand,airplane - car - taxi - bicycle - caravan - train,Male,Champlin-Kemmer
06-10-1986,16-Jun-1986,Mexico City - Mexico,bus | ferry | train | airplane | car,M,"Leannon, Cassin and Trantow"
05-29-2014,08-Jun-2014,Ankara - Turkey,car | subway | tram | ferry | taxi | caravan,Masc,Champlin-Kemmer
10-27-1996,04-Nov-1996,Durban | South Africa,tram ; ferry ; subway ; taxi ; bus ; caravan ; walk,masc,Bahringer LLC
03-20-2015,29-Mar-2015,Johannesburg ; South Africa,airplane - caravan - motorcycle - tram,fem,Hintz Group
05-09-2013,13-May-2013,Abidjan | Ivory Coast,bicycle | caravan | motorcycle | train,fem,"Koelpin, Hoppe and Corwin"
03-04-1990,12-Mar-1990,Beijing | China,bus ; tram ; ferry ; motorcycle ; walk ; airplane,M,"Leannon, Cassin and Trantow"
05-13-2015,19-May-2015,Chennai ; India,car ; motorcycle ; ferry ; airplane ; taxi,Male,Schaden LLC
04-24-1988,01-May-1988,Lagos - Nigeria,ferry | bicycle | boat | car | taxi,Fem,Feil LLC
11-19-1983,28-Nov-1983,Hanoi ; Vietnam,train ; boat ; ferry ; tram ; walk ; taxi ; bus ; motorcycle,F,"Kassulke, Rath and Upton"
06-07-1995,15-Jun-1995,Chennai ; India,horse ; car ; walk ; airplane,fem,"Medhurst, Streich and Schamberger"
10-18-1983,25-Oct-1983,Lagos | Nigeria,airplane ; taxi ; ferry ; subway ; caravan ; boat ; bus,masc,Murray LLC
04-13-2019,23-Apr-2019,Mumbai - India,car ; bus ; horse ; boat ; train ; tram ; walk,F,Schmeler-Renner
06-30-1982,08-Jul-1982,Lagos - Nigeria,bus | airplane | bicycle | boat | motorcycle | caravan | car | subway,Masc,Rempel and Sons
03-16-1977,26-Mar-1977,Abidjan - Ivory Coast,bus - horse - walk - tram - ferry - car - boat,fem,Bahringer LLC
12-12-2010,17-Dec-2010,Lahore ; Pakistan,car ; airplane ; walk ; bicycle ; ferry ; tram,M,Cole Group
08-29-1993,04-Sep-1993,Bangkok - Thailand,ferry | bicycle | walk | subway | car | train,masc,"Leannon, Cassin and Trantow"
07-11-1993,18-Jul-1993,Lagos - Nigeria,ferry ; car ; motorcycle ; tram ; walk ; boat ; caravan ; taxi,masc,White-Stroman
09-16-1993,20-Sep-1993,Johannesburg ; South Africa,bicycle | car | caravan | boat | bus | walk | taxi | horse,F,Feil LLC
02-01-1990,09-Feb-1990,Mumbai | India,bicycle ; motorcycle ; train ; walk ; subway ; horse ; caravan ; car,masc,Blick-Bartell
12-27-1985,31-Dec-1985,Lahore | Pakistan,caravan ; tram ; ferry ; walk ; boat ; bicycle,Masc,Goldner LLC
04-11-1974,17-Apr-1974,Chennai ; India,train - airplane - walk - taxi - boat,fem,Ledner LLC
09-14-2015,23-Sep-2015,Pune | India,horse | caravan | subway | walk | train,Male,Blick-Bartell
11-15-1992,19-Nov-1992,Dhaka - Bangladesh,horse | walk | tram | airplane | train | boat,Male,"Dare, Hoppe and Moore"
11-19-2007,26-Nov-2007,Johannesburg | South Africa,ferry - motorcycle - airplane - train,Male,Heaney - Robel and Witting
06-29-1983,09-Jul-1983,Ankara | Turkey,tram | airplane | ferry | horse,Fem,Champlin-Kemmer
03-12-1984,22-Mar-1984,Addis Ababa - Ethiopia,ferry ; taxi ; subway ; tram ; boat,Male,Goldner LLC
09-28-1974,05-Oct-1974,Dhaka - Bangladesh,train | bus | taxi | walk | boat | horse | tram,Masc,"Leannon, Cassin and Trantow"
08-20-1978,27-Aug-1978,Bangkok | Thailand,horse ; walk ; motorcycle ; train,Masc,"Schinner, Sauer and Powlowski"
07-03-1979,08-Jul-1979,Beijing ; China,airplane | bus | boat | bicycle | caravan | walk | subway,Female,Feest-Bode
01-04-1987,09-Jan-1987,Delhi - India,car - bus - taxi - walk - boat - motorcycle - horse,masc,Altenwerth and Sons
08-13-1993,17-Aug-1993,Mexico City | Mexico,bicycle - tram - car - motorcycle - boat - ferry - taxi,fem,Schmeler-Renner
08-21-2016,25-Aug-2016,Yangon ; Myanmar,ferry ; boat ; bus ; train ; airplane ; subway,Fem,Bahringer LLC
03-14-1982,23-Mar-1982,Yangon - Myanmar,walk - ferry - subway - boat - airplane - bicycle - bus,Male,Goldner LLC
12-08-2013,13-Dec-2013,Ankara ; Turkey,car | subway | train | walk | horse,fem,Feil LLC
04-18-1983,24-Apr-1983,Delhi ; India,airplane ; ferry ; motorcycle ; caravan ; boat ; car,Fem,"Fritsch, Hegmann and Mueller"
12-04-2008,14-Dec-2008,London ; United Kingdom,motorcycle ; car ; caravan ; boat,fem,Langosh-Franecki
05-11-1974,19-May-1974,Chennai - India,bus - car - tram - ferry - horse - taxi,Female,Botsford Inc
08-31-1983,05-Sep-1983,Lahore ; Pakistan,taxi ; airplane ; horse ; walk ; subway ; tram,fem,"Medhurst, Streich and Schamberger"
03-31-2019,06-Apr-2019,Ankara | Turkey,motorcycle - tram - taxi - bicycle,Male,"Hodkiewicz, Luettgen and Stoltenberg"
03-22-2017,26-Mar-2017,Yangon ; Myanmar,airplane ; bicycle ; train ; horse ; taxi,Male,Schaden LLC
10-26-2001,31-Oct-2001,Alexandria | Egypt,taxi - caravan - bus - walk - car - train - motorcycle - tram,Fem,"Leannon, Cassin and Trantow"
05-25-2018,30-May-2018,Johannesburg | South Africa,subway ; horse ; train ; bus,F,"Medhurst, Streich and Schamberger"
05-10-1998,20-May-1998,Durban | South Africa,boat | bicycle | horse | motorcycle | tram | airplane,fem,Feil LLC
01-15-2015,20-Jan-2015,Johannesburg ; South Africa,bus - airplane - boat - car - bicycle - taxi - walk - train,Fem,Champlin-Kemmer
07-02-2012,12-Jul-2012,Chennai | India,motorcycle ; bicycle ; bus ; taxi ; train,masc,Kulas LLC
06-12-1992,20-Jun-1992,Alexandria ; Egypt,subway - car - train - ferry - bus - tram,Male,"Funk, Morar and Rodriguez"
05-13-1982,17-May-1982,Alexandria - Egypt,caravan - bicycle - ferry - horse,F,Feest-Bode
03-10-2017,14-Mar-2017,Chennai | India,motorcycle | airplane | walk | taxi | horse | boat | car,Masc,Langosh-Franecki
01-09-1971,15-Jan-1971,Dhaka ; Bangladesh,walk ; bus ; car ; motorcycle ; tram,Masc,Kerluke-Armstrong
01-30-1996,05-Feb-1996,Dhaka | Bangladesh,train | walk | tram | taxi | ferry | motorcycle | airplane | caravan,Fem,Champlin-Kemmer
01-04-2003,09-Jan-2003,Dhaka | Bangladesh,car | boat | train | airplane,masc,Nienow LLC
06-25-1992,03-Jul-1992,Bangkok ; Thailand,bus | motorcycle | airplane | ferry,masc,Schaden LLC
04-01-1990,09-Apr-1990,Bangkok | Thailand,taxi | horse | ferry | subway,M,Quigley-Braun
05-10-1988,16-May-1988,Alexandria | Egypt,walk ; caravan ; horse ; bus,F,Heaney - Robel and Witting
03-26-2003,31-Mar-2003,Bangkok | Thailand,motorcycle ; walk ; airplane ; ferry ; taxi ; caravan ; train,fem,Heaney - Robel and Witting
04-16-1998,25-Apr-1998,Bangkok | Thailand,taxi | car | boat | bus | horse | bicycle | walk,Male,Rempel and Sons
09-21-2006,26-Sep-2006,Mumbai | India,ferry - airplane - boat - subway - train - caravan - bicycle,M,Ledner LLC
08-15-2016,19-Aug-2016,Ankara | Turkey,train - motorcycle - caravan - boat - bicycle - airplane,M,Cremin Inc
11-27-1971,03-Dec-1971,Abidjan - Ivory Coast,airplane - ferry - subway - tram - horse,M,Botsford Inc
09-30-1974,04-Oct-1974,Addis Ababa - Ethiopia,bicycle ; subway ; bus ; caravan ; airplane,F,"Lubowitz, Prohaska and Reilly"
10-14-1993,21-Oct-1993,Pune - India,bicycle ; taxi ; horse ; boat,Male,Nienow LLC
08-25-1993,04-Sep-1993,Mexico City - Mexico,ferry | bicycle | motorcycle | train | horse | caravan | tram | car,F,"Dare, Hoppe and Moore"
05-04-1976,09-May-1976,Alexandria - Egypt,horse | ferry | bus | bicycle | taxi,masc,"Leannon, Cassin and Trantow"
06-02-2010,09-Jun-2010,Johannesburg - South Africa,boat ; caravan ; subway ; horse ; bicycle ; airplane ; car ; ferry,Female,Ledner LLC
09-15-1986,21-Sep-1986,London ; United Kingdom,walk | subway | boat | bicycle | bus | taxi | tram | airplane,masc,"Leannon, Cassin and Trantow"
02-19-1981,27-Feb-1981,Pune | India,bicycle - motorcycle - subway - bus - airplane - car - train,Male,Sporer Group
08-11-1976,21-Aug-1976,Mumbai - India,car ; subway ; horse ; caravan ; ferry,masc,"Fritsch, Hegmann and Mueller"
02-10-2009,14-Feb-2009,Hanoi | Vietnam,ferry ; bicycle ; subway ; taxi ; caravan ; train ; horse ; airplane,M,"Lubowitz, Prohaska and Reilly"
11-16-1992,26-Nov-1992,Hanoi | Vietnam,train | subway | ferry | bicycle,fem,Botsford Inc
08-19-1972,26-Aug-1972,Pune | India,bicycle | train | boat | ferry | taxi | caravan | airplane | bus,F,Langosh-Franecki
10-27-2000,04-Nov-2000,Chennai | India,car | walk | ferry | motorcycle | bicycle | subway | airplane,masc,"Fritsch, Hegmann and Mueller"
